#Hexels CSV Export of D:/PixelArt/HexelProjects/Formats/Robot3.hxl
#Size
42, 60
#Hexel data: (column), (row), (R), (G), (B), (A)
13, 34, 42, 42, 42, 255
13, 35, 42, 42, 42, 255
13, 36, 0, 0, 0, 0
13, 37, 42, 42, 42, 255
13, 38, 42, 42, 42, 255
13, 39, 0, 0, 0, 0
13, 40, 42, 42, 42, 255
13, 41, 42, 42, 42, 255
13, 42, 0, 0, 0, 0
13, 43, 42, 42, 42, 255
13, 44, 42, 42, 42, 255
13, 45, 0, 0, 0, 0
13, 46, 42, 42, 42, 255
13, 47, 42, 42, 42, 255
13, 48, 42, 42, 42, 255
13, 49, 42, 42, 42, 255
13, 50, 0, 0, 0, 0
13, 51, 0, 0, 0, 0
13, 52, 0, 0, 0, 0
13, 53, 0, 0, 0, 0
13, 54, 0, 0, 0, 0
13, 55, 0, 0, 0, 0
13, 56, 0, 0, 0, 0
13, 57, 0, 0, 0, 0
13, 58, 0, 0, 0, 0
13, 59, 0, 0, 0, 0
14, 0, 0, 0, 0, 0
14, 1, 0, 0, 0, 0
14, 2, 0, 0, 0, 0
14, 3, 51, 144, 95, 255
14, 4, 51, 144, 95, 255
14, 5, 51, 144, 95, 255
14, 6, 51, 144, 95, 255
14, 7, 51, 144, 95, 255
14, 8, 51, 144, 95, 255
14, 9, 51, 144, 95, 255
14, 10, 51, 144, 95, 255
14, 11, 47, 115, 80, 255
14, 12, 47, 115, 80, 255
14, 13, 47, 115, 80, 255
14, 14, 47, 115, 80, 255
14, 15, 47, 115, 80, 255
14, 16, 47, 115, 80, 255
14, 17, 47, 115, 80, 255
14, 18, 47, 115, 80, 255
14, 19, 49, 133, 89, 255
14, 20, 49, 133, 89, 255
14, 21, 247, 41, 0, 255
14, 22, 247, 41, 0, 255
14, 23, 247, 41, 0, 255
14, 24, 247, 41, 0, 255
14, 25, 50, 92, 70, 255
14, 26, 50, 92, 70, 255
14, 27, 50, 92, 70, 255
14, 28, 50, 92, 70, 255
14, 29, 0, 0, 0, 0
14, 30, 0, 0, 0, 0
14, 31, 42, 42, 42, 255
14, 32, 42, 42, 42, 255
14, 33, 42, 42, 42, 255
14, 34, 42, 42, 42, 255
14, 35, 0, 0, 0, 0
14, 36, 0, 0, 0, 0
14, 37, 0, 0, 0, 0
14, 38, 0, 0, 0, 0
14, 39, 0, 0, 0, 0
14, 40, 0, 0, 0, 0
14, 41, 42, 42, 42, 255
14, 42, 42, 42, 42, 255
14, 43, 42, 42, 42, 255
14, 44, 42, 42, 42, 255
14, 45, 42, 42, 42, 255
14, 46, 42, 42, 42, 255
14, 47, 42, 42, 42, 255
14, 48, 42, 42, 42, 255
14, 49, 42, 42, 42, 255
14, 50, 0, 0, 0, 0
14, 51, 0, 0, 0, 0
14, 52, 0, 0, 0, 0
14, 53, 0, 0, 0, 0
14, 54, 0, 0, 0, 0
14, 55, 0, 0, 0, 0
14, 56, 0, 0, 0, 0
14, 57, 0, 0, 0, 0
14, 58, 0, 0, 0, 0
14, 59, 0, 0, 0, 0
15, 0, 0, 0, 0, 0
15, 1, 0, 0, 0, 0
15, 2, 0, 0, 0, 0
15, 3, 51, 144, 95, 255
15, 4, 51, 144, 95, 255
15, 5, 51, 144, 95, 255
15, 6, 51, 144, 95, 255
15, 7, 51, 144, 95, 255
15, 8, 51, 144, 95, 255
15, 9, 47, 115, 80, 255
15, 10, 47, 115, 80, 255
15, 11, 47, 115, 80, 255
15, 12, 47, 115, 80, 255
15, 13, 47, 115, 80, 255
15, 14, 47, 115, 80, 255
15, 15, 47, 115, 80, 255
15, 16, 47, 115, 80, 255
15, 17, 49, 133, 89, 255
15, 18, 49, 133, 89, 255
15, 19, 49, 133, 89, 255
15, 20, 49, 133, 89, 255
15, 21, 49, 133, 89, 255
15, 22, 49, 133, 89, 255
15, 23, 50, 92, 70, 255
15, 24, 50, 92, 70, 255
15, 25, 50, 92, 70, 255
15, 26, 50, 92, 70, 255
15, 27, 50, 92, 70, 255
15, 28, 50, 92, 70, 255
15, 29, 50, 92, 70, 255
15, 30, 50, 92, 70, 255
15, 31, 42, 42, 42, 255
15, 32, 42, 42, 42, 255
15, 33, 0, 0, 0, 0
15, 34, 0, 0, 0, 0
15, 35, 0, 0, 0, 0
15, 36, 0, 0, 0, 0
15, 37, 0, 0, 0, 0
15, 38, 0, 0, 0, 0
15, 39, 0, 0, 0, 0
15, 40, 0, 0, 0, 0
15, 41, 0, 0, 0, 0
15, 42, 0, 0, 0, 0
15, 43, 42, 42, 42, 255
15, 44, 42, 42, 42, 255
15, 45, 42, 42, 42, 255
15, 46, 42, 42, 42, 255
15, 47, 42, 42, 42, 255
15, 48, 42, 42, 42, 255
15, 49, 0, 0, 0, 0
15, 50, 0, 0, 0, 0
15, 51, 0, 0, 0, 0
15, 52, 0, 0, 0, 0
15, 53, 0, 0, 0, 0
15, 54, 0, 0, 0, 0
15, 55, 0, 0, 0, 0
15, 56, 0, 0, 0, 0
15, 57, 0, 0, 0, 0
15, 58, 0, 0, 0, 0
15, 59, 0, 0, 0, 0
16, 0, 0, 0, 0, 0
16, 1, 0, 0, 0, 0
16, 2, 0, 0, 0, 0
16, 3, 51, 144, 95, 255
16, 4, 51, 144, 95, 255
16, 5, 51, 144, 95, 255
16, 6, 51, 144, 95, 255
16, 7, 51, 144, 95, 255
16, 8, 51, 144, 95, 255
16, 9, 47, 115, 80, 255
16, 10, 47, 115, 80, 255
16, 11, 47, 115, 80, 255
16, 12, 47, 115, 80, 255
16, 13, 47, 115, 80, 255
16, 14, 47, 115, 80, 255
16, 15, 47, 115, 80, 255
16, 16, 47, 115, 80, 255
16, 17, 49, 133, 89, 255
16, 18, 49, 133, 89, 255
16, 19, 49, 133, 89, 255
16, 20, 49, 133, 89, 255
16, 21, 49, 133, 89, 255
16, 22, 49, 133, 89, 255
16, 23, 50, 92, 70, 255
16, 24, 50, 92, 70, 255
16, 25, 50, 92, 70, 255
16, 26, 50, 92, 70, 255
16, 27, 50, 92, 70, 255
16, 28, 50, 92, 70, 255
16, 29, 50, 92, 70, 255
16, 30, 50, 92, 70, 255
16, 31, 42, 42, 42, 255
16, 32, 0, 0, 0, 0
16, 33, 0, 0, 0, 0
16, 34, 0, 0, 0, 0
16, 35, 0, 0, 0, 0
16, 36, 0, 0, 0, 0
16, 37, 0, 0, 0, 0
16, 38, 0, 0, 0, 0
16, 39, 0, 0, 0, 0
16, 40, 0, 0, 0, 0
16, 41, 0, 0, 0, 0
16, 42, 0, 0, 0, 0
16, 43, 0, 0, 0, 0
16, 44, 42, 42, 42, 255
16, 45, 0, 0, 0, 0
16, 46, 0, 0, 0, 0
16, 47, 42, 42, 42, 255
16, 48, 0, 0, 0, 0
16, 49, 0, 0, 0, 0
16, 50, 0, 0, 0, 0
16, 51, 0, 0, 0, 0
16, 52, 0, 0, 0, 0
16, 53, 0, 0, 0, 0
16, 54, 0, 0, 0, 0
16, 55, 0, 0, 0, 0
16, 56, 0, 0, 0, 0
16, 57, 0, 0, 0, 0
16, 58, 0, 0, 0, 0
16, 59, 0, 0, 0, 0
17, 0, 0, 0, 0, 0
17, 1, 0, 0, 0, 0
17, 2, 0, 0, 0, 0
17, 3, 51, 144, 95, 255
17, 4, 51, 144, 95, 255
17, 5, 51, 144, 95, 255
17, 6, 51, 144, 95, 255
17, 7, 51, 144, 95, 255
17, 8, 51, 144, 95, 255
17, 9, 47, 115, 80, 255
17, 10, 47, 115, 80, 255
17, 11, 47, 115, 80, 255
17, 12, 47, 115, 80, 255
17, 13, 47, 115, 80, 255
17, 14, 47, 115, 80, 255
17, 15, 47, 115, 80, 255
17, 16, 47, 115, 80, 255
17, 17, 49, 133, 89, 255
17, 18, 49, 133, 89, 255
17, 19, 49, 133, 89, 255
17, 20, 49, 133, 89, 255
17, 21, 49, 133, 89, 255
17, 22, 49, 133, 89, 255
17, 23, 50, 92, 70, 255
17, 24, 50, 92, 70, 255
17, 25, 50, 92, 70, 255
17, 26, 50, 92, 70, 255
17, 27, 50, 92, 70, 255
17, 28, 50, 92, 70, 255
17, 29, 50, 92, 70, 255
17, 30, 50, 92, 70, 255
17, 31, 0, 0, 0, 0
17, 32, 0, 0, 0, 0
17, 33, 0, 0, 0, 0
17, 34, 0, 0, 0, 0
17, 35, 0, 0, 0, 0
17, 36, 0, 0, 0, 0
17, 37, 0, 0, 0, 0
17, 38, 0, 0, 0, 0
17, 39, 0, 0, 0, 0
17, 40, 0, 0, 0, 0
17, 41, 0, 0, 0, 0
17, 42, 0, 0, 0, 0
17, 43, 0, 0, 0, 0
17, 44, 0, 0, 0, 0
17, 45, 0, 0, 0, 0
17, 46, 0, 0, 0, 0
17, 47, 0, 0, 0, 0
17, 48, 0, 0, 0, 0
17, 49, 0, 0, 0, 0
17, 50, 0, 0, 0, 0
17, 51, 0, 0, 0, 0
17, 52, 0, 0, 0, 0
17, 53, 0, 0, 0, 0
17, 54, 0, 0, 0, 0
17, 55, 0, 0, 0, 0
17, 56, 0, 0, 0, 0
17, 57, 0, 0, 0, 0
17, 58, 0, 0, 0, 0
17, 59, 0, 0, 0, 0
18, 0, 0, 0, 0, 0
18, 1, 0, 0, 0, 0
18, 2, 0, 0, 0, 0
18, 3, 0, 0, 0, 0
18, 4, 0, 0, 0, 0
18, 5, 51, 144, 95, 255
18, 6, 51, 144, 95, 255
18, 7, 47, 115, 80, 255
18, 8, 47, 115, 80, 255
18, 9, 47, 115, 80, 255
18, 10, 47, 115, 80, 255
18, 11, 47, 115, 80, 255
18, 12, 47, 115, 80, 255
18, 13, 47, 115, 80, 255
18, 14, 47, 115, 80, 255
18, 15, 49, 133, 89, 255
18, 16, 49, 133, 89, 255
18, 17, 49, 133, 89, 255
18, 18, 49, 133, 89, 255
18, 19, 49, 133, 89, 255
18, 20, 49, 133, 89, 255
18, 21, 49, 133, 89, 255
18, 22, 49, 133, 89, 255
18, 23, 49, 133, 89, 255
18, 24, 49, 133, 89, 255
18, 25, 247, 41, 0, 255
18, 26, 247, 41, 0, 255
18, 27, 247, 41, 0, 255
18, 28, 247, 41, 0, 255
18, 29, 50, 92, 70, 255
18, 30, 50, 92, 70, 255
18, 31, 50, 92, 70, 255
18, 32, 50, 92, 70, 255
18, 33, 0, 0, 0, 0
18, 34, 0, 0, 0, 0
18, 35, 0, 0, 0, 0
18, 36, 0, 0, 0, 0
18, 37, 0, 0, 0, 0
18, 38, 0, 0, 0, 0
18, 39, 0, 0, 0, 0
18, 40, 0, 0, 0, 0
18, 41, 0, 0, 0, 0
18, 42, 0, 0, 0, 0
18, 43, 0, 0, 0, 0
18, 44, 0, 0, 0, 0
18, 45, 0, 0, 0, 0
18, 46, 0, 0, 0, 0
18, 47, 0, 0, 0, 0
18, 48, 0, 0, 0, 0
18, 49, 0, 0, 0, 0
18, 50, 0, 0, 0, 0
18, 51, 0, 0, 0, 0
18, 52, 0, 0, 0, 0
18, 53, 0, 0, 0, 0
18, 54, 0, 0, 0, 0
18, 55, 0, 0, 0, 0
18, 56, 0, 0, 0, 0
18, 57, 0, 0, 0, 0
18, 58, 0, 0, 0, 0
18, 59, 0, 0, 0, 0
19, 0, 0, 0, 0, 0
19, 1, 0, 0, 0, 0
19, 2, 0, 0, 0, 0
19, 3, 0, 0, 0, 0
19, 4, 0, 0, 0, 0
19, 5, 51, 144, 95, 255
19, 6, 51, 144, 95, 255
19, 7, 47, 115, 80, 255
19, 8, 47, 115, 80, 255
19, 9, 47, 115, 80, 255
19, 10, 47, 115, 80, 255
19, 11, 47, 115, 80, 255
19, 12, 47, 115, 80, 255
19, 13, 47, 115, 80, 255
19, 14, 47, 115, 80, 255
19, 15, 49, 133, 89, 255
19, 16, 49, 133, 89, 255
19, 17, 49, 133, 89, 255
19, 18, 49, 133, 89, 255
19, 19, 49, 133, 89, 255
19, 20, 49, 133, 89, 255
19, 21, 49, 133, 89, 255
19, 22, 49, 133, 89, 255
19, 23, 49, 133, 89, 255
19, 24, 49, 133, 89, 255
19, 25, 247, 41, 0, 255
19, 26, 247, 41, 0, 255
19, 27, 247, 41, 0, 255
19, 28, 247, 41, 0, 255
19, 29, 50, 92, 70, 255
19, 30, 50, 92, 70, 255
19, 31, 50, 92, 70, 255
19, 32, 50, 92, 70, 255
19, 33, 0, 0, 0, 0
19, 34, 0, 0, 0, 0
19, 35, 0, 0, 0, 0
19, 36, 0, 0, 0, 0
19, 37, 0, 0, 0, 0
19, 38, 0, 0, 0, 0
19, 39, 0, 0, 0, 0
19, 40, 0, 0, 0, 0
19, 41, 0, 0, 0, 0
19, 42, 0, 0, 0, 0
19, 43, 0, 0, 0, 0
19, 44, 0, 0, 0, 0
19, 45, 0, 0, 0, 0
19, 46, 0, 0, 0, 0
19, 47, 0, 0, 0, 0
19, 48, 0, 0, 0, 0
19, 49, 0, 0, 0, 0
19, 50, 0, 0, 0, 0
19, 51, 0, 0, 0, 0
19, 52, 0, 0, 0, 0
19, 53, 0, 0, 0, 0
19, 54, 0, 0, 0, 0
19, 55, 0, 0, 0, 0
19, 56, 0, 0, 0, 0
19, 57, 0, 0, 0, 0
19, 58, 0, 0, 0, 0
19, 59, 0, 0, 0, 0
20, 0, 0, 0, 0, 0
20, 1, 0, 0, 0, 0
20, 2, 0, 0, 0, 0
20, 3, 0, 0, 0, 0
20, 4, 0, 0, 0, 0
20, 5, 51, 144, 95, 255
20, 6, 51, 144, 95, 255
20, 7, 47, 115, 80, 255
20, 8, 47, 115, 80, 255
20, 9, 47, 115, 80, 255
20, 10, 47, 115, 80, 255
20, 11, 47, 115, 80, 255
20, 12, 47, 115, 80, 255
20, 13, 47, 115, 80, 255
20, 14, 47, 115, 80, 255
20, 15, 49, 133, 89, 255
20, 16, 49, 133, 89, 255
20, 17, 49, 133, 89, 255
20, 18, 49, 133, 89, 255
20, 19, 49, 133, 89, 255
20, 20, 49, 133, 89, 255
20, 21, 49, 133, 89, 255
20, 22, 49, 133, 89, 255
20, 23, 49, 133, 89, 255
20, 24, 49, 133, 89, 255
20, 25, 247, 41, 0, 255
20, 26, 247, 41, 0, 255
20, 27, 247, 41, 0, 255
20, 28, 247, 41, 0, 255
20, 29, 50, 92, 70, 255
20, 30, 50, 92, 70, 255
20, 31, 50, 92, 70, 255
20, 32, 50, 92, 70, 255
20, 33, 0, 0, 0, 0
20, 34, 0, 0, 0, 0
20, 35, 0, 0, 0, 0
20, 36, 0, 0, 0, 0
20, 37, 0, 0, 0, 0
20, 38, 0, 0, 0, 0
20, 39, 0, 0, 0, 0
20, 40, 0, 0, 0, 0
20, 41, 0, 0, 0, 0
20, 42, 0, 0, 0, 0
20, 43, 0, 0, 0, 0
20, 44, 0, 0, 0, 0
20, 45, 0, 0, 0, 0
20, 46, 0, 0, 0, 0
20, 47, 0, 0, 0, 0
20, 48, 0, 0, 0, 0
20, 49, 0, 0, 0, 0
20, 50, 0, 0, 0, 0
20, 51, 0, 0, 0, 0
20, 52, 0, 0, 0, 0
20, 53, 0, 0, 0, 0
20, 54, 0, 0, 0, 0
20, 55, 0, 0, 0, 0
20, 56, 0, 0, 0, 0
20, 57, 0, 0, 0, 0
20, 58, 0, 0, 0, 0
20, 59, 0, 0, 0, 0
21, 0, 0, 0, 0, 0
21, 1, 0, 0, 0, 0
21, 2, 0, 0, 0, 0
21, 3, 0, 0, 0, 0
21, 4, 0, 0, 0, 0
21, 5, 0, 0, 0, 0
21, 6, 0, 0, 0, 0
21, 7, 0, 0, 0, 0
21, 8, 0, 0, 0, 0
21, 9, 0, 0, 0, 0
21, 10, 0, 0, 0, 0
21, 11, 0, 0, 0, 0
21, 12, 0, 0, 0, 0
21, 13, 0, 0, 0, 0
21, 14, 0, 0, 0, 0
21, 15, 49, 133, 89, 255
21, 16, 49, 133, 89, 255
21, 17, 51, 144, 95, 255
21, 18, 51, 144, 95, 255
21, 19, 50, 92, 70, 255
21, 20, 50, 92, 70, 255
21, 21, 50, 92, 70, 255
21, 22, 50, 92, 70, 255
21, 23, 50, 92, 70, 255
21, 24, 50, 92, 70, 255
21, 25, 50, 92, 70, 255
21, 26, 50, 92, 70, 255
21, 27, 51, 72, 61, 255
21, 28, 51, 72, 61, 255
21, 29, 51, 72, 61, 255
21, 30, 51, 72, 61, 255
21, 31, 51, 72, 61, 255
21, 32, 51, 72, 61, 255
21, 33, 0, 0, 0, 0
21, 34, 0, 0, 0, 0
21, 35, 0, 0, 0, 0
21, 36, 0, 0, 0, 0
21, 37, 0, 0, 0, 0
21, 38, 0, 0, 0, 0
21, 39, 0, 0, 0, 0
21, 40, 0, 0, 0, 0
21, 41, 0, 0, 0, 0
21, 42, 0, 0, 0, 0
21, 43, 0, 0, 0, 0
21, 44, 0, 0, 0, 0
21, 45, 0, 0, 0, 0
21, 46, 0, 0, 0, 0
21, 47, 0, 0, 0, 0
21, 48, 0, 0, 0, 0
21, 49, 42, 42, 42, 255
21, 50, 42, 42, 42, 255
21, 51, 0, 0, 0, 0
21, 52, 0, 0, 0, 0
21, 53, 0, 0, 0, 0
21, 54, 0, 0, 0, 0
21, 55, 0, 0, 0, 0
21, 56, 0, 0, 0, 0
21, 57, 0, 0, 0, 0
21, 58, 0, 0, 0, 0
21, 59, 0, 0, 0, 0
22, 0, 0, 0, 0, 0
22, 1, 0, 0, 0, 0
22, 2, 0, 0, 0, 0
22, 3, 0, 0, 0, 0
22, 4, 0, 0, 0, 0
22, 5, 0, 0, 0, 0
22, 6, 0, 0, 0, 0
22, 7, 0, 0, 0, 0
22, 8, 0, 0, 0, 0
22, 9, 0, 0, 0, 0
22, 10, 0, 0, 0, 0
22, 11, 0, 0, 0, 0
22, 12, 0, 0, 0, 0
22, 13, 0, 0, 0, 0
22, 14, 0, 0, 0, 0
22, 15, 49, 133, 89, 255
22, 16, 49, 133, 89, 255
22, 17, 51, 144, 95, 255
22, 18, 51, 144, 95, 255
22, 19, 50, 92, 70, 255
22, 20, 50, 92, 70, 255
22, 21, 50, 92, 70, 255
22, 22, 50, 92, 70, 255
22, 23, 50, 92, 70, 255
22, 24, 50, 92, 70, 255
22, 25, 50, 92, 70, 255
22, 26, 50, 92, 70, 255
22, 27, 51, 72, 61, 255
22, 28, 51, 72, 61, 255
22, 29, 51, 72, 61, 255
22, 30, 42, 42, 42, 255
22, 31, 51, 72, 61, 255
22, 32, 51, 72, 61, 255
22, 33, 42, 42, 42, 255
22, 34, 0, 0, 0, 0
22, 35, 0, 0, 0, 0
22, 36, 0, 0, 0, 0
22, 37, 0, 0, 0, 0
22, 38, 0, 0, 0, 0
22, 39, 0, 0, 0, 0
22, 40, 0, 0, 0, 0
22, 41, 0, 0, 0, 0
22, 42, 0, 0, 0, 0
22, 43, 0, 0, 0, 0
22, 44, 0, 0, 0, 0
22, 45, 0, 0, 0, 0
22, 46, 42, 42, 42, 255
22, 47, 0, 0, 0, 0
22, 48, 42, 42, 42, 255
22, 49, 42, 42, 42, 255
22, 50, 42, 42, 42, 255
22, 51, 42, 42, 42, 255
22, 52, 0, 0, 0, 0
22, 53, 42, 42, 42, 255
22, 54, 0, 0, 0, 0
22, 55, 0, 0, 0, 0
22, 56, 0, 0, 0, 0
22, 57, 0, 0, 0, 0
22, 58, 0, 0, 0, 0
22, 59, 0, 0, 0, 0
23, 0, 0, 0, 0, 0
23, 1, 0, 0, 0, 0
23, 2, 0, 0, 0, 0
23, 3, 0, 0, 0, 0
23, 4, 0, 0, 0, 0
23, 5, 0, 0, 0, 0
23, 6, 0, 0, 0, 0
23, 7, 0, 0, 0, 0
23, 8, 0, 0, 0, 0
23, 9, 0, 0, 0, 0
23, 10, 0, 0, 0, 0
23, 11, 0, 0, 0, 0
23, 12, 0, 0, 0, 0
23, 13, 0, 0, 0, 0
23, 14, 0, 0, 0, 0
23, 15, 49, 133, 89, 255
23, 16, 49, 133, 89, 255
23, 17, 51, 144, 95, 255
23, 18, 51, 144, 95, 255
23, 19, 50, 92, 70, 255
23, 20, 50, 92, 70, 255
23, 21, 50, 92, 70, 255
23, 22, 50, 92, 70, 255
23, 23, 50, 92, 70, 255
23, 24, 50, 92, 70, 255
23, 25, 50, 92, 70, 255
23, 26, 50, 92, 70, 255
23, 27, 51, 72, 61, 255
23, 28, 51, 72, 61, 255
23, 29, 51, 72, 61, 255
23, 30, 42, 42, 42, 255
23, 31, 42, 42, 42, 255
23, 32, 42, 42, 42, 255
23, 33, 42, 42, 42, 255
23, 34, 42, 42, 42, 255
23, 35, 0, 0, 0, 0
23, 36, 0, 0, 0, 0
23, 37, 0, 0, 0, 0
23, 38, 0, 0, 0, 0
23, 39, 0, 0, 0, 0
23, 40, 0, 0, 0, 0
23, 41, 0, 0, 0, 0
23, 42, 0, 0, 0, 0
23, 43, 0, 0, 0, 0
23, 44, 0, 0, 0, 0
23, 45, 42, 42, 42, 255
23, 46, 42, 42, 42, 255
23, 47, 42, 42, 42, 255
23, 48, 42, 42, 42, 255
23, 49, 42, 42, 42, 255
23, 50, 42, 42, 42, 255
23, 51, 42, 42, 42, 255
23, 52, 42, 42, 42, 255
23, 53, 42, 42, 42, 255
23, 54, 42, 42, 42, 255
23, 55, 0, 0, 0, 0
23, 56, 0, 0, 0, 0
23, 57, 0, 0, 0, 0
23, 58, 0, 0, 0, 0
23, 59, 0, 0, 0, 0
24, 0, 0, 0, 0, 0
24, 1, 0, 0, 0, 0
24, 2, 0, 0, 0, 0
24, 3, 0, 0, 0, 0
24, 4, 0, 0, 0, 0
24, 5, 0, 0, 0, 0
24, 6, 0, 0, 0, 0
24, 7, 0, 0, 0, 0
24, 8, 0, 0, 0, 0
24, 9, 0, 0, 0, 0
24, 10, 0, 0, 0, 0
24, 11, 0, 0, 0, 0
24, 12, 0, 0, 0, 0
24, 13, 0, 0, 0, 0
24, 14, 0, 0, 0, 0
24, 15, 51, 144, 95, 255
24, 16, 51, 144, 95, 255
24, 17, 51, 144, 95, 255
24, 18, 51, 144, 95, 255
24, 19, 51, 144, 95, 255
24, 20, 51, 144, 95, 255
24, 21, 50, 92, 70, 255
24, 22, 50, 92, 70, 255
24, 23, 50, 92, 70, 255
24, 24, 50, 92, 70, 255
24, 25, 50, 92, 70, 255
24, 26, 50, 92, 70, 255
24, 27, 50, 92, 70, 255
24, 28, 50, 92, 70, 255
24, 29, 51, 72, 61, 255
24, 30, 42, 42, 42, 255
24, 31, 42, 42, 42, 255
24, 32, 42, 42, 42, 255
24, 33, 42, 42, 42, 255
24, 34, 42, 42, 42, 255
24, 35, 42, 42, 42, 255
24, 36, 42, 42, 42, 255
24, 37, 0, 0, 0, 0
24, 38, 0, 0, 0, 0
24, 39, 0, 0, 0, 0
24, 40, 0, 0, 0, 0
24, 41, 0, 0, 0, 0
24, 42, 0, 0, 0, 0
24, 43, 42, 42, 42, 255
24, 44, 42, 42, 42, 255
24, 45, 42, 42, 42, 255
24, 46, 42, 42, 42, 255
24, 47, 0, 0, 0, 0
24, 48, 0, 0, 0, 0
24, 49, 42, 42, 42, 255
24, 50, 42, 42, 42, 255
24, 51, 42, 42, 42, 255
24, 52, 42, 42, 42, 255
24, 53, 42, 42, 42, 255
24, 54, 42, 42, 42, 255
24, 55, 42, 42, 42, 255
24, 56, 0, 0, 0, 0
24, 57, 0, 0, 0, 0
24, 58, 0, 0, 0, 0
24, 59, 0, 0, 0, 0
25, 0, 0, 0, 0, 0
25, 1, 0, 0, 0, 0
25, 2, 0, 0, 0, 0
25, 3, 0, 0, 0, 0
25, 4, 0, 0, 0, 0
25, 5, 0, 0, 0, 0
25, 6, 0, 0, 0, 0
25, 7, 0, 0, 0, 0
25, 8, 0, 0, 0, 0
25, 9, 0, 0, 0, 0
25, 10, 0, 0, 0, 0
25, 11, 0, 0, 0, 0
25, 12, 0, 0, 0, 0
25, 13, 0, 0, 0, 0
25, 14, 0, 0, 0, 0
25, 15, 51, 144, 95, 255
25, 16, 51, 144, 95, 255
25, 17, 51, 144, 95, 255
25, 18, 51, 144, 95, 255
25, 19, 51, 144, 95, 255
25, 20, 51, 144, 95, 255
25, 21, 50, 92, 70, 255
25, 22, 50, 92, 70, 255
25, 23, 50, 92, 70, 255
25, 24, 50, 92, 70, 255
25, 25, 50, 92, 70, 255
25, 26, 50, 92, 70, 255
25, 27, 50, 92, 70, 255
25, 28, 50, 92, 70, 255
25, 29, 51, 72, 61, 255
25, 30, 42, 42, 42, 255
25, 31, 0, 0, 0, 0
25, 32, 0, 0, 0, 0
25, 33, 42, 42, 42, 255
25, 34, 42, 42, 42, 255
25, 35, 0, 0, 0, 0
25, 36, 42, 42, 42, 255
25, 37, 42, 42, 42, 255
25, 38, 0, 0, 0, 0
25, 39, 42, 42, 42, 255
25, 40, 42, 42, 42, 255
25, 41, 0, 0, 0, 0
25, 42, 42, 42, 42, 255
25, 43, 42, 42, 42, 255
25, 44, 0, 0, 0, 0
25, 45, 42, 42, 42, 255
25, 46, 0, 0, 0, 0
25, 47, 0, 0, 0, 0
25, 48, 0, 0, 0, 0
25, 49, 0, 0, 0, 0
25, 50, 42, 42, 42, 255
25, 51, 0, 0, 0, 0
25, 52, 42, 42, 42, 255
25, 53, 42, 42, 42, 255
25, 54, 42, 42, 42, 255
25, 55, 42, 42, 42, 255
25, 56, 0, 0, 0, 0
25, 57, 0, 0, 0, 0
25, 58, 0, 0, 0, 0
25, 59, 0, 0, 0, 0
26, 0, 0, 0, 0, 0
26, 1, 0, 0, 0, 0
26, 2, 0, 0, 0, 0
26, 3, 0, 0, 0, 0
26, 4, 0, 0, 0, 0
26, 5, 0, 0, 0, 0
26, 6, 0, 0, 0, 0
26, 7, 0, 0, 0, 0
26, 8, 0, 0, 0, 0
26, 9, 0, 0, 0, 0
26, 10, 0, 0, 0, 0
26, 11, 0, 0, 0, 0
26, 12, 0, 0, 0, 0
26, 13, 0, 0, 0, 0
26, 14, 0, 0, 0, 0
26, 15, 51, 144, 95, 255
26, 16, 51, 144, 95, 255
26, 17, 51, 144, 95, 255
26, 18, 51, 144, 95, 255
26, 19, 51, 144, 95, 255
26, 20, 51, 144, 95, 255
26, 21, 50, 92, 70, 255
26, 22, 50, 92, 70, 255
26, 23, 50, 92, 70, 255
26, 24, 50, 92, 70, 255
26, 25, 50, 92, 70, 255
26, 26, 50, 92, 70, 255
26, 27, 50, 92, 70, 255
26, 28, 50, 92, 70, 255
26, 29, 51, 72, 61, 255
26, 30, 51, 72, 61, 255
26, 31, 0, 0, 0, 0
26, 32, 0, 0, 0, 0
26, 33, 0, 0, 0, 0
26, 34, 0, 0, 0, 0
26, 35, 0, 0, 0, 0
26, 36, 0, 0, 0, 0
26, 37, 42, 42, 42, 255
26, 38, 42, 42, 42, 255
26, 39, 42, 42, 42, 255
26, 40, 42, 42, 42, 255
26, 41, 42, 42, 42, 255
26, 42, 42, 42, 42, 255
26, 43, 0, 0, 0, 0
26, 44, 0, 0, 0, 0
26, 45, 0, 0, 0, 0
26, 46, 0, 0, 0, 0
26, 47, 0, 0, 0, 0
26, 48, 0, 0, 0, 0
26, 49, 0, 0, 0, 0
26, 50, 0, 0, 0, 0
26, 51, 0, 0, 0, 0
26, 52, 0, 0, 0, 0
26, 53, 42, 42, 42, 255
26, 54, 42, 42, 42, 255
26, 55, 0, 0, 0, 0
26, 56, 0, 0, 0, 0
26, 57, 0, 0, 0, 0
26, 58, 0, 0, 0, 0
26, 59, 0, 0, 0, 0
27, 0, 0, 0, 0, 0
27, 1, 0, 0, 0, 0
27, 2, 0, 0, 0, 0
27, 3, 0, 0, 0, 0
27, 4, 0, 0, 0, 0
27, 5, 0, 0, 0, 0
27, 6, 0, 0, 0, 0
27, 7, 0, 0, 0, 0
27, 8, 0, 0, 0, 0
27, 9, 0, 0, 0, 0
27, 10, 0, 0, 0, 0
27, 11, 0, 0, 0, 0
27, 12, 0, 0, 0, 0
